timestamp,file_num,filename,event_id,start_time,end_time,trigger_time,channel,grid_row,grid_col,time_proportion,active_channels
20250818-165900,8,008.csv,4,171664.6,171764.55,171758.8,54,7,7,0.942,3
20250818-165900,8,008.csv,5,171769.75,171869.7,171791.9,7,1,8,0.2215,3
20250818-165900,8,008.csv,5,171769.75,171869.7,171813.15,45,6,6,0.434,3
20250818-165900,8,008.csv,5,171769.75,171869.7,171769.75,54,7,7,0.0,3
20250818-165900,9,009.csv,1,189079.45,189179.4,189079.45,23,3,8,0.0,2
20250818-165900,9,009.csv,1,189079.45,189179.4,189166.25,45,6,6,0.868,2
20250818-165900,9,009.csv,2,191567.05,191667.0,191644.25,10,2,3,0.772,2
20250818-165900,9,009.csv,2,191567.05,191667.0,191567.05,33,5,2,0.0,2
20250818-165900,9,009.csv,3,236302.5,236402.45,236302.5,28,4,5,0.0,2
20250818-165900,9,009.csv,3,236302.5,236402.45,236305.25,58,8,3,0.0275,2
20250818-165900,10,010.csv,1,254209.7,254309.65,254210.1,7,1,8,0.004,2
20250818-165900,10,010.csv,1,254209.7,254309.65,254209.7,33,5,2,0.0,2
20250818-165900,10,010.csv,2,266820.55,266920.5,266828.3,0,1,1,0.0775,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266828.2,1,1,2,0.0765,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266828.4,2,1,3,0.0785,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266823.45,3,1,4,0.029,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266822.9,4,1,5,0.0235,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266824.25,5,1,6,0.037,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266824.7,6,1,7,0.0415,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266828.3,7,1,8,0.0775,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266822.7,8,2,1,0.0215,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266835.65,9,2,2,0.151,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266826.3,10,2,3,0.0575,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266820.55,11,2,4,0.0,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266826.9,12,2,5,0.0635,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266824.2,13,2,6,0.0365,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266831.05,14,2,7,0.105,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266825.05,15,2,8,0.045,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266833.2,16,3,1,0.1265,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266828.95,17,3,2,0.084,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266824.15,18,3,3,0.036,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266830.0,19,3,4,0.0945,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266824.15,20,3,5,0.036,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266825.05,21,3,6,0.045,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266828.0,22,3,7,0.0745,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266828.2,23,3,8,0.0765,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266828.35,24,4,1,0.078,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266821.7,25,4,2,0.0115,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266824.25,26,4,3,0.037,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266826.9,27,4,4,0.0635,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266826.35,28,4,5,0.058,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266828.35,29,4,6,0.078,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266824.15,30,4,7,0.036,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266828.3,31,4,8,0.0775,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266826.35,32,5,1,0.058,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266823.5,33,5,2,0.0295,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266824.15,34,5,3,0.036,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266834.6,35,5,4,0.1405,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266826.3,36,5,5,0.0575,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266827.9,37,5,6,0.0735,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266828.25,38,5,7,0.077,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266823.15,39,5,8,0.026,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266828.3,40,6,1,0.0775,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266833.2,41,6,2,0.1265,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266828.2,42,6,3,0.0765,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266825.2,43,6,4,0.0465,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266829.45,44,6,5,0.089,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266826.45,45,6,6,0.059,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266820.8,46,6,7,0.0025,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266839.55,47,6,8,0.19,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266824.7,48,7,1,0.0415,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266824.65,49,7,2,0.041,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266825.3,50,7,3,0.0475,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266826.8,51,7,4,0.0625,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266824.7,52,7,5,0.0415,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266837.05,53,7,6,0.165,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266826.85,54,7,7,0.063,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266828.25,55,7,8,0.077,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266825.95,56,8,1,0.054,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266826.8,57,8,2,0.0625,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266824.15,58,8,3,0.036,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266824.2,59,8,4,0.0365,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266827.0,60,8,5,0.0645,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266832.7,61,8,6,0.1215,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266825.2,62,8,7,0.0465,64
20250818-165900,10,010.csv,2,266820.55,266920.5,266825.05,63,8,8,0.045,64
20250818-165900,10,010.csv,3,267442.15,267542.1,267502.25,26,4,3,0.601,2
20250818-165900,10,010.csv,3,267442.15,267542.1,267442.15,63,8,8,0.0,2
20250818-165900,10,010.csv,4,267562.75,267662.7,267662.0,24,4,1,0.9925,9
20250818-165900,10,010.csv,4,267562.75,267662.7,267643.7,25,4,2,0.8095,9
20250818-165900,10,010.csv,4,267562.75,267662.7,267662.0,26,4,3,0.9925,9
20250818-165900,10,010.csv,4,267562.75,267662.7,267662.15,32,5,1,0.994,9
20250818-165900,10,010.csv,4,267562.75,267662.7,267562.75,44,6,5,0.0,9
20250818-165900,10,010.csv,4,267562.75,267662.7,267601.5,50,7,3,0.3875,9
20250818-165900,10,010.csv,4,267562.75,267662.7,267582.9,52,7,5,0.2015,9
20250818-165900,10,010.csv,4,267562.75,267662.7,267562.75,57,8,2,0.0,9
20250818-165900,10,010.csv,4,267562.75,267662.7,267601.6,59,8,4,0.3885,9
20250818-165900,10,010.csv,5,267663.15,267763.1,267746.2,1,1,2,0.8305,42
20250818-165900,10,010.csv,5,267663.15,267763.1,267744.9,2,1,3,0.8175,42
20250818-165900,10,010.csv,5,267663.15,267763.1,267746.65,3,1,4,0.835,42
20250818-165900,10,010.csv,5,267663.15,267763.1,267742.0,4,1,5,0.7885,42
20250818-165900,10,010.csv,5,267663.15,267763.1,267743.25,5,1,6,0.801,42
20250818-165900,10,010.csv,5,267663.15,267763.1,267722.25,8,2,1,0.591,42
20250818-165900,10,010.csv,5,267663.15,267763.1,267741.45,9,2,2,0.783,42
20250818-165900,10,010.csv,5,267663.15,267763.1,267746.75,12,2,5,0.836,42
20250818-165900,10,010.csv,5,267663.15,267763.1,267725.75,13,2,6,0.626,42
20250818-165900,10,010.csv,5,267663.15,267763.1,267743.9,14,2,7,0.8075,42
20250818-165900,10,010.csv,5,267663.15,267763.1,267742.0,16,3,1,0.7885,42
20250818-165900,10,010.csv,5,267663.15,267763.1,267750.15,18,3,3,0.87,42
20250818-165900,10,010.csv,5,267663.15,267763.1,267746.75,20,3,5,0.836,42
20250818-165900,10,010.csv,5,267663.15,267763.1,267748.35,21,3,6,0.852,42
20250818-165900,10,010.csv,5,267663.15,267763.1,267742.0,24,4,1,0.7885,42
20250818-165900,10,010.csv,5,267663.15,267763.1,267743.9,26,4,3,0.8075,42
20250818-165900,10,010.csv,5,267663.15,267763.1,267740.2,27,4,4,0.7705,42
20250818-165900,10,010.csv,5,267663.15,267763.1,267741.95,28,4,5,0.788,42
20250818-165900,10,010.csv,5,267663.15,267763.1,267735.2,30,4,7,0.7205,42
20250818-165900,10,010.csv,5,267663.15,267763.1,267739.75,32,5,1,0.766,42
20250818-165900,10,010.csv,5,267663.15,267763.1,267742.6,33,5,2,0.7945,42
20250818-165900,10,010.csv,5,267663.15,267763.1,267741.5,34,5,3,0.7835,42
20250818-165900,10,010.csv,5,267663.15,267763.1,267663.25,35,5,4,0.001,42
20250818-165900,10,010.csv,5,267663.15,267763.1,267743.85,36,5,5,0.807,42
20250818-165900,10,010.csv,5,267663.15,267763.1,267746.1,37,5,6,0.8295,42
20250818-165900,10,010.csv,5,267663.15,267763.1,267734.05,38,5,7,0.709,42
20250818-165900,10,010.csv,5,267663.15,267763.1,267724.65,39,5,8,0.615,42
20250818-165900,10,010.csv,5,267663.15,267763.1,267746.75,40,6,1,0.836,42
20250818-165900,10,010.csv,5,267663.15,267763.1,267740.55,41,6,2,0.774,42
20250818-165900,10,010.csv,5,267663.15,267763.1,267663.9,42,6,3,0.0075,42
20250818-165900,10,010.csv,5,267663.15,267763.1,267725.0,43,6,4,0.6185,42
20250818-165900,10,010.csv,5,267663.15,267763.1,267755.4,47,6,8,0.9225,42
20250818-165900,10,010.csv,5,267663.15,267763.1,267741.15,53,7,6,0.78,42
20250818-165900,10,010.csv,5,267663.15,267763.1,267735.85,54,7,7,0.727,42
20250818-165900,10,010.csv,5,267663.15,267763.1,267746.1,55,7,8,0.8295,42
20250818-165900,10,010.csv,5,267663.15,267763.1,267744.9,56,8,1,0.8175,42
20250818-165900,10,010.csv,5,267663.15,267763.1,267663.15,57,8,2,0.0,42
20250818-165900,10,010.csv,5,267663.15,267763.1,267750.4,58,8,3,0.8725,42
20250818-165900,10,010.csv,5,267663.15,267763.1,267746.0,59,8,4,0.8285,42
20250818-165900,10,010.csv,5,267663.15,267763.1,267750.4,60,8,5,0.8725,42
20250818-165900,10,010.csv,5,267663.15,267763.1,267725.05,61,8,6,0.619,42
20250818-165900,10,010.csv,5,267663.15,267763.1,267741.1,63,8,8,0.7795,42
20250818-165900,10,010.csv,6,267765.95,267865.9,267786.65,18,3,3,0.207,5
20250818-165900,10,010.csv,6,267765.95,267865.9,267766.75,19,3,4,0.008,5
20250818-165900,10,010.csv,6,267765.95,267865.9,267766.25,32,5,1,0.003,5
20250818-165900,10,010.csv,6,267765.95,267865.9,267768.8,53,7,6,0.0285,5
20250818-165900,10,010.csv,6,267765.95,267865.9,267765.95,56,8,1,0.0,5
20250818-165900,10,010.csv,7,297581.65,297681.6,297581.65,7,1,8,0.0,2
20250818-165900,10,010.csv,7,297581.65,297681.6,297606.55,45,6,6,0.249,2
20250818-165900,11,011.csv,1,5.2,105.15,5.2,0,1,1,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,1,1,2,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.25,2,1,3,0.0005,64
20250818-165900,11,011.csv,1,5.2,105.15,5.25,3,1,4,0.0005,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,4,1,5,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,5,1,6,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,6,1,7,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,7,1,8,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,8,2,1,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,9,2,2,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,10,2,3,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,11,2,4,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,12,2,5,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,13,2,6,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,14,2,7,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,15,2,8,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,16,3,1,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,17,3,2,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,18,3,3,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,19,3,4,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,20,3,5,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,21,3,6,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,22,3,7,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,23,3,8,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,24,4,1,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,25,4,2,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,26,4,3,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,27,4,4,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,28,4,5,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,29,4,6,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,30,4,7,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,31,4,8,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.25,32,5,1,0.0005,64
20250818-165900,11,011.csv,1,5.2,105.15,5.25,33,5,2,0.0005,64
20250818-165900,11,011.csv,1,5.2,105.15,5.25,34,5,3,0.0005,64
20250818-165900,11,011.csv,1,5.2,105.15,5.25,35,5,4,0.0005,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,36,5,5,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,37,5,6,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,38,5,7,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,39,5,8,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,40,6,1,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,41,6,2,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,42,6,3,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,43,6,4,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,44,6,5,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,45,6,6,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,46,6,7,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,47,6,8,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,48,7,1,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,49,7,2,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,50,7,3,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,51,7,4,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,52,7,5,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,53,7,6,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,54,7,7,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,55,7,8,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,56,8,1,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,57,8,2,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,58,8,3,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,59,8,4,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,60,8,5,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,61,8,6,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,62,8,7,0.0,64
20250818-165900,11,011.csv,1,5.2,105.15,5.2,63,8,8,0.0,64
20250818-165900,12,012.csv,1,5.2,105.15,5.2,0,1,1,0.0,64
20250818-165900,12,012.csv,1,5.2,105.15,5.2,1,1,2,0.0,64
20250818-165900,12,012.csv,1,5.2,105.15,5.25,2,1,3,0.0005,64
20250818-165900,12,012.csv,1,5.2,105.15,5.25,3,1,4,0.0005,64
20250818-165900,12,012.csv,1,5.2,105.15,5.2,4,1,5,0.0,64
20250818-165900,12,012.csv,1,5.2,105.15,5.2,5,1,6,0.0,64
20250818-165900,12,012.csv,1,5.2,105.15,5.2,6,1,7,0.0,64
20250818-165900,12,012.csv,1,5.2,105.15,5.2,7,1,8,0.0,64
20250818-165900,12,012.csv,1,5.2,105.15,5.2,8,2,1,0.0,64
20250818-165900,12,012.csv,1,5.2,105.15,5.2,9,2,2,0.0,64
20250818-165900,12,012.csv,1,5.2,105.15,5.2,10,2,3,0.0,64
20250818-165900,12,012.csv,1,5.2,105.15,5.2,11,2,4,0.0,64
20250818-165900,12,012.csv,1,5.2,105.15,5.2,12,2,5,0.0,64
20250818-165900,12,012.csv,1,5.2,105.15,5.2,13,2,6,0.0,64
20250818-165900,12,012.csv,1,5.2,105.15,5.2,14,2,7,0.0,64
20250818-165900,12,012.csv,1,5.2,105.15,5.2,15,2,8,0.0,64
20250818-165900,12,012.csv,1,5.2,105.15,5.2,16,3,1,0.0,64
20250818-165900,12,012.csv,1,5.2,105.15,5.2,17,3,2,0.0,64
20250818-165900,12,012.csv,1,5.2,105.15,5.2,18,3,3,0.0,64
20250818-165900,12,012.csv,1,5.2,105.15,5.2,19,3,4,0.0,64
20250818-165900,12,012.csv,1,5.2,105.15,5.2,20,3,5,0.0,64
20250818-165900,12,012.csv,1,5.2,105.15,5.2,21,3,6,0.0,64
20250818-165900,12,012.csv,1,5.2,105.15,5.2,22,3,7,0.0,64
20250818-165900,12,012.csv,1,5.2,105.15,5.2,23,3,8,0.0,64
20250818-165900,12,012.csv,1,5.2,105.15,5.2,24,4,1,0.0,64
20250818-165900,12,012.csv,1,5.2,105.15,5.2,25,4,2,0.0,64
20250818-165900,12,012.csv,1,5.2,105.15,5.2,26,4,3,0.0,64
20250818-165900,12,012.csv,1,5.2,105.15,5.2,27,4,4,0.0,64
20250818-165900,12,012.csv,1,5.2,105.15,5.2,28,4,5,0.0,64
20250818-165900,12,012.csv,1,5.2,105.15,5.2,29,4,6,0.0,64
